commit_hash,date,author,file_path,lines_added,lines_deleted,churn,is_bug_fix,commit_message
54ff9b2,2023-11-09T10:27:01-08:00,David Lord,tests/test_blueprints.py,5,4,9,0,use ruff linter and formatter
54ff9b2,2023-11-09T10:27:01-08:00,David Lord,tests/test_signals.py,2,2,4,0,use ruff linter and formatter
54ff9b2,2023-11-09T10:27:01-08:00,David Lord,tests/test_testing.py,4,7,11,0,use ruff linter and formatter
54ff9b2,2023-11-09T10:27:01-08:00,David Lord,tests/test_views.py,2,2,4,0,use ruff linter and formatter
54ff9b2,2023-11-09T10:27:01-08:00,David Lord,tests/typing/typing_app_decorators.py,2,4,6,0,use ruff linter and formatter
54ff9b2,2023-11-09T10:27:01-08:00,David Lord,tests/typing/typing_route.py,2,2,4,0,use ruff linter and formatter
438edcd,2023-09-30T15:25:31+01:00,pgjones,src/flask/app.py,1,0,1,0,"Allow self as an argument to url_for

This makes the Flask.url_for self argument positional only (Fl"
438edcd,2023-09-30T15:25:31+01:00,pgjones,tests/test_helpers.py,7,0,7,0,"Allow self as an argument to url_for

This makes the Flask.url_for self argument positional only (Fl"
293041a,2023-08-29T06:03:11-07:00,David Lord,src/flask/__init__.py,20,1,21,0,deprecate __version__ attribute
65271c1,2023-08-27T07:12:04-07:00,pgjones,src/flask/app.py,0,1,1,0,"Remove print left in by accident

This was added as per 0ec7f713d679ceed2c605e62ac5d38d579f29fa0 by
"
3205b53,2023-08-21T10:25:35-07:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 2.3.3
9f95502,2023-08-21T10:12:54-07:00,David Lord,src/flask/cli.py,5,4,9,0,"bump werkzeug 2.3.7

use importlib.metadata.version"
9f95502,2023-08-21T10:12:54-07:00,David Lord,src/flask/testing.py,14,1,15,0,"bump werkzeug 2.3.7

use importlib.metadata.version"
9f95502,2023-08-21T10:12:54-07:00,David Lord,tests/test_cli.py,5,7,12,0,"bump werkzeug 2.3.7

use importlib.metadata.version"
9f95502,2023-08-21T10:12:54-07:00,David Lord,tests/test_testing.py,21,19,40,0,"bump werkzeug 2.3.7

use importlib.metadata.version"
5bb3027,2023-08-21T09:39:10-07:00,David Lord,src/flask/cli.py,5,4,9,0,"bump werkzeug 2.3.7

use importlib.metadata.version"
5bb3027,2023-08-21T09:39:10-07:00,David Lord,src/flask/testing.py,14,1,15,0,"bump werkzeug 2.3.7

use importlib.metadata.version"
5bb3027,2023-08-21T09:39:10-07:00,David Lord,tests/test_cli.py,5,7,12,0,"bump werkzeug 2.3.7

use importlib.metadata.version"
5bb3027,2023-08-21T09:39:10-07:00,David Lord,tests/test_testing.py,21,19,40,0,"bump werkzeug 2.3.7

use importlib.metadata.version"
80cf589,2023-08-19T18:35:15+01:00,pgjones,src/flask/typing.py,4,1,5,1,"Correct the error handler typing

It may also be awaitable, as invocations are wrapped in ensure_syn"
cc80a47,2023-08-19T18:35:15+01:00,pgjones,src/flask/typing.py,1,1,2,0,"Widen the response typing

Whilst not strictly true for Flask, it is true for Flask and Quart and
he"
3f6b243,2023-08-19T18:35:15+01:00,pgjones,src/flask/app.py,1,1,2,0,"Support async template context processors

This is useful as there is contextual information that co"
3f6b243,2023-08-19T18:35:15+01:00,pgjones,src/flask/typing.py,4,1,5,0,"Support async template context processors

This is useful as there is contextual information that co"
72c85e8,2023-08-19T18:35:15+01:00,pgjones,src/flask/sansio/blueprints.py,31,31,62,0,"Provide an extendable merge blueprint funcs method

This allows a Blueprint implementation that has "
0ec7f71,2023-08-19T18:35:14+01:00,pgjones,src/flask/__init__.py,2,2,4,0,"Split the App and Blueprint into Sansio and IO parts

This follows a similar structure in Werkzeug a"
0ec7f71,2023-08-19T18:35:14+01:00,pgjones,src/flask/app.py,1478,0,1478,0,"Split the App and Blueprint into Sansio and IO parts

This follows a similar structure in Werkzeug a"
0ec7f71,2023-08-19T18:35:14+01:00,pgjones,src/flask/blueprints.py,91,0,91,0,"Split the App and Blueprint into Sansio and IO parts

This follows a similar structure in Werkzeug a"
0ec7f71,2023-08-19T18:35:14+01:00,pgjones,src/flask/debughelpers.py,3,3,6,0,"Split the App and Blueprint into Sansio and IO parts

This follows a similar structure in Werkzeug a"
0ec7f71,2023-08-19T18:35:14+01:00,pgjones,src/flask/json/provider.py,2,2,4,0,"Split the App and Blueprint into Sansio and IO parts

This follows a similar structure in Werkzeug a"
0ec7f71,2023-08-19T18:35:14+01:00,pgjones,src/flask/logging.py,2,2,4,0,"Split the App and Blueprint into Sansio and IO parts

This follows a similar structure in Werkzeug a"
0ec7f71,2023-08-19T18:35:14+01:00,pgjones,src/flask/sansio/app.py,30,1260,1290,0,"Split the App and Blueprint into Sansio and IO parts

This follows a similar structure in Werkzeug a"
0ec7f71,2023-08-19T18:35:14+01:00,pgjones,src/flask/sansio/blueprints.py,6,6,12,0,"Split the App and Blueprint into Sansio and IO parts

This follows a similar structure in Werkzeug a"
0ec7f71,2023-08-19T18:35:14+01:00,pgjones,src/flask/sansio/scaffold.py,4,75,79,0,"Split the App and Blueprint into Sansio and IO parts

This follows a similar structure in Werkzeug a"
0ec7f71,2023-08-19T18:35:14+01:00,pgjones,src/flask/templating.py,4,3,7,0,"Split the App and Blueprint into Sansio and IO parts

This follows a similar structure in Werkzeug a"
a64588f,2023-08-19T18:35:00+01:00,pgjones,src/flask/sansio/app.py,0,0,0,0,"Move file to sansio

This is preperation for refactoring the files so that there are sansio
and flas"
a64588f,2023-08-19T18:35:00+01:00,pgjones,src/flask/sansio/blueprints.py,0,0,0,0,"Move file to sansio

This is preperation for refactoring the files so that there are sansio
and flas"
a64588f,2023-08-19T18:35:00+01:00,pgjones,src/flask/sansio/scaffold.py,0,0,0,0,"Move file to sansio

This is preperation for refactoring the files so that there are sansio
and flas"
04994df,2023-08-16T15:00:49-07:00,David Lord,src/flask/__init__.py,0,61,61,0,remove deprecated code
04994df,2023-08-16T15:00:49-07:00,David Lord,src/flask/app.py,0,19,19,0,remove deprecated code
04994df,2023-08-16T15:00:49-07:00,David Lord,src/flask/globals.py,0,45,45,0,remove deprecated code
04994df,2023-08-16T15:00:49-07:00,David Lord,src/flask/helpers.py,1,79,80,0,remove deprecated code
04994df,2023-08-16T15:00:49-07:00,David Lord,src/flask/signals.py,0,16,16,0,remove deprecated code
6a12b19,2023-08-16T14:41:57-07:00,David Lord,src/flask/__init__.py,1,1,2,0,start version 3.0.0
826514b,2023-08-16T13:37:56-07:00,David Lord,tests/test_basic.py,4,4,8,1,fix flake8 bugbear findings
c49ce2e,2023-08-16T13:37:26-07:00,David Lord,tests/test_basic.py,4,4,8,1,fix flake8 bugbear findings
17e146a,2023-08-16T13:33:13-07:00,hauntsaninja,src/flask/cli.py,1,1,2,0,Pass maxsplit via kwarg to re.split
bda295d,2023-06-09T09:34:42-07:00,David Lord,src/flask/helpers.py,10,3,13,1,fix use of importlib.util.find_spec
bda295d,2023-06-09T09:34:42-07:00,David Lord,src/flask/scaffold.py,28,78,106,1,fix use of importlib.util.find_spec
84e11a1,2023-06-07T13:13:41-07:00,David Lord,src/flask/helpers.py,3,2,5,0,use importlib instead of pkgutil
84e11a1,2023-06-07T13:13:41-07:00,David Lord,src/flask/scaffold.py,2,2,4,0,use importlib instead of pkgutil
367e1df,2023-06-07T13:10:39-07:00,David Lord,src/flask/__init__.py,1,1,2,0,start version 2.3.3
2abb751,2023-05-14T16:09:25+01:00,pgjones,src/flask/config.py,5,3,8,0,"Allow for PathLike types for config file variables

This follows the Flask practice elsewhere and ma"
0a00e1b,2023-05-02T10:38:27-07:00,David Lord,tests/conftest.py,13,14,27,0,use tmp_path instead of tmpdir
0a00e1b,2023-05-02T10:38:27-07:00,David Lord,tests/test_config.py,4,12,16,0,use tmp_path instead of tmpdir
0a00e1b,2023-05-02T10:38:27-07:00,David Lord,tests/test_helpers.py,2,2,4,0,use tmp_path instead of tmpdir
0a00e1b,2023-05-02T10:38:27-07:00,David Lord,tests/test_instance_config.py,40,36,76,0,use tmp_path instead of tmpdir
1d7281f,2023-05-02T09:53:31-07:00,David Lord,src/flask/scaffold.py,1,1,2,0,"remove egg test

eggs aren't supported, and Python 3.12 removes setuptools"
1d7281f,2023-05-02T09:53:31-07:00,David Lord,tests/conftest.py,0,37,37,0,"remove egg test

eggs aren't supported, and Python 3.12 removes setuptools"
1d7281f,2023-05-02T09:53:31-07:00,David Lord,tests/test_instance_config.py,0,18,18,0,"remove egg test

eggs aren't supported, and Python 3.12 removes setuptools"
47af817,2023-05-02T07:35:27-07:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 2.2.5
8646edc,2023-05-02T07:14:15-07:00,David Lord,src/flask/sessions.py,6,4,10,0,set `Vary: Cookie` header consistently for session
8646edc,2023-05-02T07:14:15-07:00,David Lord,tests/test_basic.py,23,0,23,0,set `Vary: Cookie` header consistently for session
3fbfbad,2023-05-02T07:09:36-07:00,David Lord,src/flask/testing.py,14,3,17,0,werkzeug 2.3.3 compatibility
726d3f4,2023-05-02T06:56:08-07:00,David Lord,src/flask/__init__.py,1,1,2,0,start version 2.2.5
f3b8f57,2023-05-01T08:35:10-07:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 2.3.2
e1aedec,2023-05-01T08:18:03-07:00,David Lord,src/flask/testing.py,7,17,24,0,update werkzeug
8705dd3,2023-05-01T08:10:52-07:00,David Lord,src/flask/sessions.py,6,4,10,0,set `Vary: Cookie` header consistently for session
8705dd3,2023-05-01T08:10:52-07:00,David Lord,tests/test_basic.py,23,0,23,0,set `Vary: Cookie` header consistently for session
9532cba,2023-05-01T08:10:25-07:00,David Lord,src/flask/app.py,1,1,2,1,fix mypy finding
0bc7356,2023-05-01T08:02:46-07:00,David Lord,src/flask/__init__.py,1,1,2,0,start version 2.3.2
721abdc,2023-04-25T14:08:38-06:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 2.3.1
0ec9192,2023-04-25T13:50:43-06:00,Lucas Werkmeister,src/flask/__init__.py,1,1,2,1,fix importing Markup from flask
345f184,2023-04-25T13:48:16-06:00,David Lord,src/flask/__init__.py,1,1,2,0,start version 2.3.1
8728c3e,2023-04-25T12:35:06-06:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 2.3.0
79ebf6c,2023-04-25T12:28:59-06:00,David Lord,src/flask/app.py,1,1,2,0,update minimum requirements
74e0329,2023-04-25T11:41:10-06:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 2.2.4
83d777b,2023-04-20T11:38:04-07:00,David Lord,docs/conf.py,2,2,4,0,use new logo
2e8fe7b,2023-04-20T11:09:55-07:00,David Lord,src/flask/app.py,2,17,19,0,drop support for python 3.7
2e8fe7b,2023-04-20T11:09:55-07:00,David Lord,src/flask/helpers.py,1,2,3,0,drop support for python 3.7
2e8fe7b,2023-04-20T11:09:55-07:00,David Lord,src/flask/sessions.py,1,2,3,0,drop support for python 3.7
2e8fe7b,2023-04-20T11:09:55-07:00,David Lord,tests/typing/typing_route.py,1,3,4,0,drop support for python 3.7
f139024,2023-04-20T09:53:38-07:00,David Lord,docs/conf.py,0,2,2,0,remove old links
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/app.py,54,56,110,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/blueprints.py,29,27,56,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/cli.py,1,1,2,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/config.py,8,6,14,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/ctx.py,23,21,44,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/debughelpers.py,2,0,2,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/globals.py,11,9,20,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/helpers.py,29,31,60,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/json/provider.py,2,2,4,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/json/tag.py,10,8,18,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/logging.py,3,1,4,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/scaffold.py,38,36,74,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/sessions.py,17,23,40,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/templating.py,17,17,34,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/testing.py,14,12,26,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/typing.py,2,0,2,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/views.py,5,3,8,0,add __future__ annotations
44ffe6c,2023-04-20T09:24:44-07:00,David Lord,src/flask/wrappers.py,11,9,20,0,add __future__ annotations
84c007d,2023-04-14T09:43:00-07:00,David Lord,src/flask/cli.py,39,26,65,0,show subdomain or host in routes output
84c007d,2023-04-14T09:43:00-07:00,David Lord,tests/test_cli.py,28,23,51,0,show subdomain or host in routes output
8239765,2023-04-13T08:05:42-07:00,pgjones,src/flask/app.py,7,5,12,0,allow async signal receivers
8239765,2023-04-13T08:05:42-07:00,pgjones,src/flask/ctx.py,2,2,4,0,allow async signal receivers
8239765,2023-04-13T08:05:42-07:00,pgjones,src/flask/helpers.py,3,1,4,0,allow async signal receivers
8239765,2023-04-13T08:05:42-07:00,pgjones,src/flask/templating.py,12,4,16,0,allow async signal receivers
9cb1a7a,2023-04-13T07:39:24-07:00,David Lord,src/flask/__init__.py,11,1,12,0,"blinker is required, signals are always available"
9cb1a7a,2023-04-13T07:39:24-07:00,David Lord,src/flask/signals.py,18,41,59,0,"blinker is required, signals are always available"
9cb1a7a,2023-04-13T07:39:24-07:00,David Lord,tests/test_signals.py,0,11,11,0,"blinker is required, signals are always available"
9cb1a7a,2023-04-13T07:39:24-07:00,David Lord,tests/test_testing.py,0,6,6,0,"blinker is required, signals are always available"
b626a93,2023-04-12T13:30:28-07:00,Adam Dangoor,src/flask/wrappers.py,1,1,2,1,"Allow Response subclasses to set default_mimetype as None

This matches the type - see https://githu"
c24f8c8,2023-04-12T12:38:22-07:00,David Lord,src/flask/helpers.py,10,0,10,1,no cookie domain by default
c24f8c8,2023-04-12T12:38:22-07:00,David Lord,src/flask/sessions.py,7,54,61,1,no cookie domain by default
c24f8c8,2023-04-12T12:38:22-07:00,David Lord,tests/test_basic.py,2,60,62,1,no cookie domain by default
04c2138,2023-04-12T10:55:00-07:00,David Lord,src/flask/testing.py,37,33,70,0,update test cookie handling for Werkzeug 2.3
04c2138,2023-04-12T10:55:00-07:00,David Lord,tests/test_basic.py,10,6,16,0,update test cookie handling for Werkzeug 2.3
04c2138,2023-04-12T10:55:00-07:00,David Lord,tests/test_json.py,0,19,19,0,update test cookie handling for Werkzeug 2.3
04c2138,2023-04-12T10:55:00-07:00,David Lord,tests/test_testing.py,2,2,4,0,update test cookie handling for Werkzeug 2.3
b8b4100,2023-03-11T08:26:36-08:00,Evgeny Mozhaev,src/flask/blueprints.py,3,0,3,0,require a non-empty name for blueprints
b8b4100,2023-03-11T08:26:36-08:00,Evgeny Mozhaev,tests/test_blueprints.py,5,0,5,0,require a non-empty name for blueprints
c4b39ba,2023-03-11T08:19:22-08:00,David Lord,src/flask/app.py,3,2,5,0,replace werkzeug.urls with urllib.parse
c4b39ba,2023-03-11T08:19:22-08:00,David Lord,src/flask/testing.py,2,2,4,0,replace werkzeug.urls with urllib.parse
b10b6d4,2023-02-23T11:10:21-08:00,AntoineMath,src/flask/config.py,8,3,11,0,add text parameter to config.from_file
b10b6d4,2023-02-23T11:10:21-08:00,AntoineMath,tests/test_config.py,11,2,13,0,add text parameter to config.from_file
4256fc6,2023-02-23T10:05:57-08:00,David Lord,src/flask/app.py,4,4,8,0,deprecate locked_cached_property
4256fc6,2023-02-23T10:05:57-08:00,David Lord,src/flask/helpers.py,12,0,12,0,deprecate locked_cached_property
4256fc6,2023-02-23T10:05:57-08:00,David Lord,src/flask/scaffold.py,2,2,4,0,deprecate locked_cached_property
fc03d0d,2023-02-23T09:29:36-08:00,David Lord,src/flask/blueprints.py,6,13,19,1,setup method on registered blueprint is error
2a33c17,2023-02-23T09:28:42-08:00,David Lord,src/flask/app.py,10,2,12,0,deprecate got_first_request property
2a33c17,2023-02-23T09:28:42-08:00,David Lord,tests/test_basic.py,0,1,1,0,deprecate got_first_request property
9c02f07,2023-02-23T08:55:01-08:00,David Lord,src/flask/__init__.py,24,3,27,0,deprecate markupsafe exports
9c02f07,2023-02-23T08:55:01-08:00,David Lord,tests/test_basic.py,9,8,17,0,deprecate markupsafe exports
9c02f07,2023-02-23T08:55:01-08:00,David Lord,tests/test_json_tag.py,1,1,2,0,deprecate markupsafe exports
9c02f07,2023-02-23T08:55:01-08:00,David Lord,tests/test_templating.py,3,2,5,0,deprecate markupsafe exports
6650764,2023-02-23T08:35:16-08:00,David Lord,src/flask/__init__.py,2,2,4,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,src/flask/app.py,4,336,340,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,src/flask/blueprints.py,4,102,106,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,src/flask/globals.py,8,21,29,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,src/flask/helpers.py,1,34,35,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,src/flask/json/__init__.py,24,196,220,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,src/flask/json/provider.py,5,99,104,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,src/flask/scaffold.py,0,15,15,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,tests/conftest.py,0,1,1,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,tests/test_async.py,0,9,9,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,tests/test_basic.py,0,39,39,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,tests/test_blueprints.py,2,8,10,0,remove previously deprecated code
6650764,2023-02-23T08:35:16-08:00,David Lord,tests/test_helpers.py,8,14,22,0,remove previously deprecated code
c4c7f50,2023-02-16T06:27:25-08:00,David Lord,src/flask/app.py,2,2,4,0,update dependencies
41d4f62,2023-02-15T14:33:32-08:00,David Lord,src/flask/__init__.py,1,1,2,0,release version 2.2.3
aa040c0,2023-02-10T15:07:24-08:00,David Lord,src/flask/templating.py,2,2,4,0,run latest black format
ab93222,2023-02-10T10:38:44-08:00,David Lord,src/flask/blueprints.py,38,32,70,0,point to app-scoped blueprint methods
ab93222,2023-02-10T10:38:44-08:00,David Lord,src/flask/scaffold.py,39,1,40,0,point to app-scoped blueprint methods
